,username,hashtags,clean_tweet,day,month,sentiment_val,sentiment
2021,jamesfirecat,,"hitler bad guy invade ussr "" le evil "" give ussr gun russia invade ukraine ukraine "" le evil "" give gun seem quite clear",23,4,1,positive
2022,simongunson,,insanely usa arm operate nato nuclear bomb mass nuclear attack russia quick call psychiatrist,23,4,1,positive
2023,cantstopstupid1,,russia kamala need dr seuss explanation u,23,4,1,positive
2024,ffmr789,,send game china russia iraq,23,4,1,positive
2025,nhillery1,,almost everything right wrong role assignment nato peace club putin russia suicide club,23,4,1,positive
2026,mrorangepower,,mr op amp fell love russian band leonid amp friend believe chicago greatest band time saw last fall entire band russia except lead singer ukraine tour america summer,23,4,1,positive
2027,feeltheweightof,,kneel russia think putin intercede china,23,4,1,positive
2028,growler407,,today maddies turn distract,23,4,1,positive
2029,chanakyaforum,donbas    mariupol    minnekayev    moldova    russia,break news russia say plan full control donbas southern ukraine moldova protest donbas mariupol minnekayev moldova russia,23,4,1,positive
2030,harigvr,,let say russia run war proceed virtually money make industry oil gas actually stop war cut hard understand,23,4,1,positive
2031,yolanda07484649,,air drop russia,23,4,1,positive
2032,ezdaskyai,,python jaw around porcupine sanction russia ability regenerate munition consume ukraine activate nato infinite ammo cheat code write wall message russia favor,23,4,1,positive
2033,jonmaguire20,,understand russia take ukraine theyd strangle hold huge amount natural resource control world market launch top country,23,4,1,positive
2034,guuughjj,,bianci china need eeu usa thats money fk india russia buehuehuehueu,23,4,1,positive
2035,juls_butterfly,,scherba evil pure evil russia repent,23,4,1,positive
2036,mujaaulia29,,isinya perang russia,23,4,1,positive
2037,korrostuvo,,really think mistake truly choice sooner later would get fence pick side india throw lot russia,23,4,1,positive
2038,tsob1958,,many threat russia remember,23,4,1,positive
2039,kupalolukacz,,"seria bom mesmo lembrar que dia guerra era para "" desnazificar "" ou cacete quatro que isso signifique depois otan blablabla hoje russia alegou que pura simplesmente por territ rio ligar transnitria voce whataboutismo de sempre",23,4,-1,negative
2040,primnov,,way around russia want fight,23,4,1,positive
2041,minjaresrichard,,get serious research verify research verify put facebook say guy really believe say news anything say feel china use russia dirty work trump pan,23,4,1,positive
2042,danganbeg,,israel palestine russia ukraine,23,4,1,positive
2043,lightspeedluna,,see russia demand old land back make wonder attempt invasion alaska russian wonder russian far east,23,4,1,positive
2044,jpcollinsjr2,,say may true extent trump would impose sanction russia putin would free whatever want ukraine concern american reaction thankfully president recognize putin danger world,23,4,1,positive
2045,actualdoinks,,use slave seek refuge america british trade union movement ireland struggle independence czarist regime russia later communist russia,23,4,1,positive
2046,petite_michelle,,pretty delusional time russia attack ing neighbour since yet totally fine buy russian gas oil,23,4,1,positive
2047,indiatoday,reporterdiary    russiaukrainewar,time russia ukraine war call celebrate amp bring back red communist flag remind ukraine part soviet union flag seem many part capture ukrainian territory reporterdiary russiaukrainewar mohan,23,4,1,positive
2048,mycetinelove,ue,claudio noi vogliamo indipendenza dalla maledetta ue dai bidet usa stiamo con la russia,23,4,0,neutral
2049,umic03_returns,,sp nadia micallef bruno marcotte cup russia sp,23,4,0,neutral
2050,heist4dmb41,,jfc lady get grip many traitor push trump russia collusion hoax,23,4,1,positive
2051,wayneborean,ukrainerussianwar,interest chinese military also good parade would probably effective russian need go back run number china comparison russia russian one explain moskva sink quite nicely ukrainerussianwar,23,4,1,positive
2052,butchornile,ukraine    russia    putti    crimea,notice country closest ukraine amp russia give fuck party could even dissolve get rvealed amp whats happen since amp nobama barry give putti crimea keep mouth shut,23,4,1,positive
2053,skinnyace2,,molte delle risorse minerarie ed energetiche dell africa sono da tempo di russia cina occidente generale sta perdendo il suo dominio sui paesi sottosviluppati che vorrebbero anche svilupparsi per cazzi loro arrivata na certa,23,4,-1,negative
2054,tinyhandspb,,problem sliver land need take cut russia area,23,4,1,positive
2055,emm_1969,westandwithukraine    stopputinnow,tv icj atrocious crime russia ukraine must punish full extent law westandwithukraine stopputinnow,23,4,1,positive
2056,castello2,,unite russia asia vijay prashad via,23,4,1,positive
2057,igorboyko20,,russia execute soldier unwilling fight soldier fight right country fight russia government,23,4,1,positive
2058,samuelthumaty,,france germany arm russia million million military hardware likely use ukraine eu analysis share telegraph reveal,23,4,1,positive
2059,josephd82317813,,get decide disinformation get decide say afghanistan experience threat right feel give ukraine money rocket ridiculous nato membership russia ask join nato twice,23,4,1,positive
2060,futuredude,,""" decrease sale russian oil today available country dependent "" russia happy sell oil nation will pay ruble",23,4,1,positive
2061,qrochs,,zenky fire whomever stupid enough attack russian refinery quickly option ukraine much country leave play like fiddle western country russia exercise usa monroe doctrine buffer exist,23,4,1,positive
2062,skusa11,ukraine,trump tell nato ignore treaty russia attack unless pay amaze get ukraine,23,4,1,positive
2063,dillyboy18,,god bless russia,23,4,1,positive
2064,swordfi16646994,,ukrainian president zelensky claim russia prepare use nuclear via,23,4,1,positive
2065,minjaresrichard,,put facebook say strange dynamic go russia china detail follow crazy trump,23,4,1,positive
2066,imjadityap,,put embargo russia drive europe economy recession risk biden will take,23,4,1,positive
2067,newslogic_in,,fm meet world bank president discus covid russia ukraine war economy,23,4,1,positive
2068,pingupapu,,ghost almost impossible even china india potential help consider alot russia import entirely western nation whole strong russian army mindset portray last year completely crumple,23,4,1,positive
2069,lm_cai,russia    ukraine    us,russia ukraine u,23,4,1,positive
2070,daily_express,,france germany arm russia million military gear ukraine invasion,23,4,1,positive
2071,darkpanther238,,ya russia,23,4,1,positive
2072,techlohican1,,"moldova foreign ministry express deep concern russia plan via another "" whore war cheek cheek",23,4,1,positive
2073,richard28390359,,good sad news russia u control alot area south east ukraine make leave country sux,23,4,1,positive
2074,tokpgckgp,,russia strategy invade country self make terrorism come kgb craft activity specialty kgb one putin overseas diplomatic strategy chechen invasion ukraine invasion russia next target hokkaido japan,23,4,1,positive
2075,globalnews_mg,,russia ukraine war break news russia announce peace talk stop,23,4,1,positive
2076,oceanloverfore1,,russia jfyi ukraine ton relative russia everyone terrify disbelief russian government action unfortunately even single demonstration stop war get arrest authoritarism border dictatorship russia,23,4,1,positive
2077,arturo_arian,,"open smartnews read "" chinese payment system suspend operation russia isolate moscow "" read web tap",23,4,1,positive
2078,annladenberger,russianarmygohome,sooner better putin must understand russia earn world disgust misbegotten war win destroy covet victory russianarmygohome,23,4,1,positive
2079,willietheyorkie,,india want extort u cozying russia,23,4,1,positive
2080,krnv,,secretary general ant nio guterres set meet separately president russia ukraine next week make urgent face face plea peace world body say friday,23,4,1,positive
2081,africabestlife,,ukraine owe russia billion refuse pay ukraine anti black anti lgbtq azov neo nazi militia national guard ukraine ukraine vote condemn nazism amp racism un russia vote favor,23,4,1,positive
2082,zhiordiri,,neither russia,23,4,1,positive
2083,hennie50533116,,something russia leader mr putin consider,23,4,1,positive
2084,nuthinbutdtruth,,tell tonight ukraine negotiate russia even though ukraine owe russia nothing savagely invade single like marry woman seduce husband negotiate time husband srsly,23,4,1,positive
2085,grzegorz_9696,,hear news russia want liberate transnistria claim russian transnistria oppress moldovan gov little later probably say want liberate pattaya russian pattaya oppress thai gov,23,4,1,positive
2086,johnyrocket69,ukraine,undeclared civil war russia russian military industrial complex burn putin sedate bunker ukraine,23,4,1,positive
2087,haydefelix,,mafioso sanguin rio viva ssia,23,4,-1,negative
2088,bingbadabing,,check agreement bill clinton make ukraine convince surrender nuc weapon would support help russia sign agreement invade,23,4,1,positive
2089,ketul8parmar,russia,due sanction supply critical fertiliser russia go difficult,23,4,1,positive
2090,soupandthecity,,deli pro marxist scholar give excuse marx never mean russia first country mean happen stage russia go basically firm feudalism criminal socialist state become,23,4,1,positive
2091,arvindersinghw1,,nation pay lip service ukraine cause continue place national interest else continue surreptious trade energy russia case point germany till week back u walk talk cut support ukraine crap,23,4,1,positive
2092,uniteforpeace1,,daily effort make people suspect write actually appreciate russia,23,4,1,positive
